51,2,0,1,3,0,1,0,0,1
0,121,0,0,1,0,2,0,1,0
1,0,9,0,0,1,1,0,0,2
1,1,0,14,0,0,0,0,0,0
0,0,0,0,40,0,1,0,0,5
1,0,1,0,2,52,0,0,0,7
0,0,0,0,0,0,9,0,0,0
0,0,0,0,0,0,0,15,0,0
1,1,5,0,2,0,1,0,47,4
0,0,0,0,2,2,0,0,2,106
