52,2,1,0,10,0,2,0,4,6
0,121,0,0,1,0,6,0,2,1
0,0,8,0,0,1,1,0,0,1
0,1,0,14,0,1,0,0,0,0
0,0,0,1,27,1,0,0,0,6
0,0,1,0,4,49,0,0,0,6
0,0,0,0,0,0,5,0,0,1
0,0,0,0,0,0,0,15,0,0
1,1,4,0,2,0,1,0,42,1
2,0,1,0,6,3,0,0,2,103
