46,6,0,1,11,1,2,0,1,4
2,107,0,3,2,0,0,2,0,0
1,0,7,0,1,1,0,1,3,3
1,7,0,10,0,0,0,0,2,0
1,0,2,0,21,4,2,0,3,11
1,3,1,1,4,45,0,0,0,10
1,0,0,0,0,0,7,0,0,1
0,0,0,0,0,0,0,12,0,0
0,2,4,0,2,0,4,0,39,2
2,0,1,0,9,4,0,0,2,94
